price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,statezip
575000.0,3.0,2.25,0.2604403948367502,0.030912461111421596,1.0,0,0,4,0.3274336283185841,0.0975103734439834,76,5,Kent,WA 98042
215000.0,2.0,1.0,0.06605922551252846,0.006112259915423164,1.0,0,0,3,0.09623893805309733,0.0,67,6,Tukwila,WA 98168
710000.0,2.0,1.0,0.10782080485952922,0.0031315784571247602,1.0,0,0,4,0.07411504424778761,0.15560165975103735,23,0,Seattle,WA 98112
479000.0,3.0,2.5,0.06757782839787396,0.00023379720188528106,3.0,0,0,3,0.0984513274336283,0.0,108,0,Seattle,WA 98109
536000.0,4.0,2.25,0.12300683371298404,0.004946068294863913,2.0,0,0,3,0.17920353982300885,0.0,91,0,Issaquah,WA 98029
356000.0,2.0,1.0,0.04176157934700076,0.0032200674379179945,1.0,0,0,4,0.06084070796460176,0.0,14,3,Seattle,WA 98118
850000.0,3.0,2.5,0.21716021260440396,0.004063041412843011,2.0,0,2,5,0.22787610619469026,0.16597510373443983,45,0,Seattle,WA 98117
667500.0,3.0,2.0,0.11465451784358391,0.0029452858659811103,1.0,0,0,5,0.07300884955752213,0.1763485477178423,27,0,Seattle,WA 98115
830000.0,4.0,2.5,0.23006833712984054,0.008433465601073047,2.0,0,0,3,0.33517699115044247,0.0,107,0,Redmond,WA 98052
437500.0,3.0,2.25,0.12148823082763857,0.03210007637996237,2.0,0,0,4,0.17699115044247787,0.0,77,0,Issaquah,WA 98027
335000.0,3.0,2.25,0.1351556567957479,0.027792991672721177,2.0,0,0,3,0.19690265486725664,0.0,91,0,Tukwila,WA 98188
248400.0,3.0,1.75,0.11465451784358391,0.009883753423126362,1.0,0,0,3,0.10619469026548672,0.11410788381742738,85,0,Auburn,WA 98001
400000.0,3.0,1.75,0.051632498101746395,0.005134223811919,1.5,0,0,4,0.06415929203539822,0.02074688796680498,28,0,Seattle,WA 98116
419190.0,2.0,2.5,0.09263477600607442,0.0007339928091059818,2.0,0,0,3,0.13495575221238937,0.0,114,0,Issaquah,WA 98029
577437.5,4.0,2.5,0.13211845102505695,0.0028987127181951972,2.0,0,0,3,0.19247787610619468,0.0,100,0,Seattle,WA 98117
465000.0,3.0,2.25,0.11161731207289294,0.004763501555543136,2.0,0,0,3,0.16261061946902652,0.0,103,0,Kirkland,WA 98034
618250.0,4.0,3.25,0.16324981017463933,0.0025354421654650797,1.5,0,0,4,0.13053097345132741,0.2012448132780083,31,0,Seattle,WA 98115
324950.0,3.0,1.0,0.06378132118451024,0.0063358110247955434,1.0,0,0,3,0.09292035398230086,0.0,49,5,Shoreline,WA 98155
507500.0,3.0,2.0,0.12528473804100226,0.006967342908772518,1.0,0,0,3,0.07190265486725664,0.20746887966804978,63,6,Bellevue,WA 98008
343500.0,4.0,1.75,0.105542900531511,0.0051845228115277855,1.0,0,2,4,0.08960176991150443,0.12033195020746888,50,5,Seattle,WA 98178
665000.0,6.0,3.0,0.29460895975702356,0.00350416363941206,2.5,0,0,4,0.293141592920354,0.2551867219917012,2,0,Seattle,WA 98118
415500.0,4.0,2.5,0.10478359908883828,0.003857188099629277,2.0,0,0,3,0.15265486725663716,0.0,109,0,Kenmore,WA 98028
1710000.0,5.0,4.5,0.32042520880789677,0.013084260138974273,2.0,0,0,3,0.4668141592920354,0.0,109,0,Kirkland,WA 98033
360000.0,3.0,1.75,0.049354593773728174,0.005944596583393878,1.5,0,0,4,0.07190265486725664,0.0,53,5,Shoreline,WA 98155
345000.0,3.0,1.0,0.05618830675778284,0.005227370107490825,1.0,0,0,3,0.081858407079646,0.0,56,6,Seattle,WA 98115
480500.0,4.0,2.5,0.13743356112376615,0.009838111738296169,1.0,0,0,4,0.20022123893805308,0.0,68,0,Woodinville,WA 98072
479000.0,2.0,2.25,0.06529992406985574,0.00027385010898116585,2.0,0,0,3,0.07190265486725664,0.043568464730290454,104,6,Seattle,WA 98112
395000.0,4.0,3.0,0.12224753227031132,0.006793159336053205,1.0,0,0,4,0.08738938053097345,0.17012448132780084,83,0,Shoreline,WA 98133
175000.0,2.0,1.0,0.02277904328018223,0.0016207455429497568,1.0,0,0,3,0.033185840707964605,0.0,19,6,Seattle,WA 98126
280000.0,3.0,2.5,0.06833712984054671,0.008417630730825836,2.0,0,0,3,0.0995575221238938,0.0,93,0,North Bend,WA 98045
488000.0,3.0,2.5,0.09263477600607442,0.001780957171333296,3.0,0,0,3,0.13495575221238937,0.0,85,0,Seattle,WA 98117
1365000.0,3.0,2.5,0.13059984813971146,0.0049945043685612625,1.5,0,0,4,0.1902654867256637,0.0,28,0,Seattle,WA 98105
220000.0,3.0,1.5,0.09794988610478358,0.013936548743456473,2.0,0,0,3,0.1426991150442478,0.0,81,6,Auburn,WA 98001
1157200.0,4.0,4.25,0.4168564920273349,0.04866987089923434,2.0,0,0,4,0.502212389380531,0.1970954356846473,96,0,Woodinville,WA 98072
1020000.0,3.0,2.25,0.1958997722095672,0.07284506045194583,1.5,0,0,3,0.2853982300884956,0.0,106,0,Sammamish,WA 98075
374000.0,2.0,1.5,0.06757782839787396,0.0008727807895080014,2.0,0,0,3,0.0984513274336283,0.0,101,0,Seattle,WA 98144
229500.0,3.0,1.0,0.06529992406985574,0.0049945043685612625,1.0,0,0,4,0.09513274336283184,0.0,67,0,Auburn,WA 98002
625000.0,3.0,1.75,0.13971146545178437,0.014495426516887424,1.0,0,0,3,0.11283185840707963,0.17012448132780084,58,6,Bellevue,WA 98005
232333.333333,3.0,2.25,0.15641609719058466,0.06754317330799754,1.0,0,0,3,0.22787610619469026,0.0,74,0,Renton,WA 98059
386000.0,4.0,2.25,0.1275626423690205,0.008331936138899756,2.0,0,2,3,0.15486725663716813,0.058091286307053944,65,5,Des Moines,WA 98198
461000.0,2.0,1.0,0.05239179954441913,0.0061057396747331355,1.0,0,0,3,0.07632743362831859,0.0,26,6,Seattle,WA 98133
860000.0,4.0,1.75,0.11465451784358391,0.0028707688295236495,1.5,0,0,4,0.16703539823008848,0.0,24,0,Seattle,WA 98109
750000.0,5.0,3.25,0.18071374335611237,0.006391698802138639,2.0,0,1,3,0.19690265486725664,0.12448132780082988,37,5,Kirkland,WA 98033
549000.0,4.0,2.25,0.17995444191343965,0.08177126995659383,2.0,0,0,3,0.26216814159292035,0.0,91,0,Issaquah,WA 98027
425000.0,2.0,2.5,0.05922551252847381,0.00036233908977439965,3.0,0,0,3,0.08628318584070796,0.0,108,0,Seattle,WA 98103
308900.0,3.0,2.5,0.1427486712224753,0.006199817433260679,2.0,0,0,3,0.2079646017699115,0.0,94,0,Auburn,WA 98092
260000.0,2.0,1.0,0.030372057706909643,0.006769872762160249,1.0,0,0,4,0.04424778761061946,0.0,48,0,Shoreline,WA 98155
1195000.0,4.0,3.5,0.27258921791951407,0.005603681141600998,2.0,0,0,3,0.27433628318584075,0.23029045643153526,106,0,Seattle,WA 98199
482000.0,5.0,2.25,0.14123006833712984,0.008347771009146967,1.0,0,0,3,0.10508849557522124,0.1887966804979253,78,0,Woodinville,WA 98077
590000.0,3.0,2.5,0.17312072892938496,0.008142849158888951,1.0,0,0,5,0.14491150442477876,0.2012448132780083,75,0,Lake Forest Park,WA 98155
715000.0,4.0,1.75,0.23158694001518604,0.006112259915423164,1.0,0,3,5,0.15486725663716813,0.34232365145228216,47,0,Seattle,WA 98125
202000.0,1.0,1.0,0.016704631738800303,0.00018163527636505896,1.0,0,0,4,0.02433628318584071,0.0,26,5,Seattle,WA 98122
535000.0,4.0,2.25,0.19817767653758542,0.006904934890739395,1.5,0,2,4,0.1825221238938053,0.1991701244813278,35,0,Seattle,WA 98199
370000.0,4.0,2.75,0.21108580106302202,0.06229624247843664,1.0,0,0,4,0.2079646017699115,0.18672199170124482,65,0,Auburn,WA 98092
280000.0,3.0,2.5,0.09339407744874714,0.003384004918124406,2.0,0,0,3,0.13606194690265486,0.0,100,0,Auburn,WA 98001
655000.0,4.0,2.25,0.12832194381169323,0.007295217869185342,1.0,0,0,3,0.11836283185840707,0.12863070539419086,83,6,Bellevue,WA 98006
397000.0,4.0,2.5,0.1480637813211845,0.010319678086402504,2.0,0,0,3,0.2157079646017699,0.0,97,0,North Bend,WA 98045
799200.0,6.0,3.0,0.19134396355353075,0.001613293839304011,2.5,0,0,3,0.21238938053097342,0.12448132780082988,6,6,Seattle,WA 98102
100000.0,2.0,0.75,0.022019741837509495,0.004286592522215391,1.0,0,0,4,0.032079646017699116,0.0,12,5,Kent,WA 98032
120750.0,3.0,1.75,0.05846621108580107,0.008373851971907077,1.0,0,0,4,0.08517699115044247,0.0,69,0,Federal Way,WA 98023
899950.0,4.0,3.5,0.2217160212604404,0.004448667076510367,2.0,0,1,3,0.22013274336283187,0.19294605809128632,106,0,Kirkland,WA 98034
455000.0,3.0,2.25,0.08352315869400151,0.003739823767208778,2.0,0,0,4,0.12168141592920353,0.0,85,0,Issaquah,WA 98029
379500.0,2.0,1.0,0.09643128321943811,0.015552636971627638,1.0,0,0,3,0.05199115044247788,0.16597510373443983,78,0,Redmond,WA 98053
276900.0,3.0,1.0,0.06833712984054671,0.0064531753572160434,1.0,0,0,4,0.0995575221238938,0.0,58,4,Renton,WA 98056
529950.0,3.0,1.0,0.06605922551252846,0.004063041412843011,1.5,0,0,5,0.09623893805309733,0.0,9,5,Seattle,WA 98107
410000.0,3.0,2.0,0.07820804859529235,0.04200897930289312,2.0,0,0,4,0.11393805309734512,0.0,81,0,Vashon,WA 98070
190000.0,1.0,1.0,0.026575550493545937,0.0038767488216993606,1.0,0,0,3,0.03871681415929203,0.0,14,5,Seattle,WA 98118
507000.0,3.0,2.5,0.13287775246772968,0.006113191378378882,2.0,0,0,3,0.19358407079646017,0.0,103,0,Seattle,WA 98133
1050000.0,4.0,4.25,0.30523917995444194,0.012290653700702325,2.0,0,3,3,0.3263274336283186,0.22199170124481327,103,0,Issaquah,WA 98029
249000.0,3.0,2.25,0.08124525436598329,0.006552841893477896,1.0,0,0,3,0.06305309734513273,0.10373443983402489,82,0,Kent,WA 98031
305000.0,3.0,1.0,0.09187547456340167,0.006320907617504052,1.0,0,0,3,0.07079646017699115,0.11825726141078838,62,6,Renton,WA 98058
654000.0,3.0,3.25,0.08807896735003798,0.0008634661599508189,2.0,0,0,3,0.10066371681415928,0.051867219917012444,105,0,Seattle,WA 98122
306000.0,2.0,1.0,0.031131359149582385,0.011980476536448147,1.0,0,0,4,0.04535398230088495,0.0,46,5,Woodinville,WA 98077
562000.0,5.0,2.25,0.20273348519362186,0.0069608226680824906,2.0,0,0,3,0.29535398230088494,0.0,84,0,Redmond,WA 98052
1410000.0,4.0,2.25,0.21867881548974943,0.014946254587455058,2.0,0,0,3,0.3185840707964602,0.0,79,6,Medina,WA 98039
480000.0,4.0,1.0,0.12984054669703873,0.0045287728907021365,1.0,0,0,3,0.07411504424778761,0.21576763485477177,41,5,Seattle,WA 98117
242000.0,3.0,2.0,0.06757782839787396,0.006943124871923843,1.0,0,0,3,0.0984513274336283,0.0,86,0,Maple Valley,WA 98038
585000.0,3.0,1.0,0.11389521640091116,0.0020203431509528864,1.5,0,0,4,0.13384955752212388,0.06016597510373444,27,0,Seattle,WA 98107
320000.0,3.0,2.25,0.06302201974183752,0.0007097747722573074,3.0,0,0,3,0.09181415929203537,0.0,105,0,Seattle,WA 98133
635000.0,3.0,2.5,0.14654517843583903,0.0045287728907021365,1.5,0,0,4,0.18030973451327434,0.06224066390041494,21,0,Seattle,WA 98144
890000.0,3.0,2.25,0.12832194381169323,0.0074535665716574445,1.0,0,0,4,0.18694690265486724,0.0,66,0,Kirkland,WA 98033
831000.0,4.0,2.5,0.126044039483675,0.003043089476331526,1.5,0,0,4,0.13938053097345132,0.08298755186721991,26,5,Seattle,WA 98103
608000.0,4.0,2.5,0.17615793470007593,0.003817135192533393,2.0,0,0,3,0.25663716814159293,0.0,101,0,Redmond,WA 98053
672500.0,3.0,2.25,0.15413819286256644,0.004342480299558487,1.5,0,0,4,0.09734513274336282,0.23858921161825725,39,5,Seattle,WA 98117
1075000.0,4.0,3.0,0.24525436598329536,0.007975185826859667,1.0,0,4,4,0.1913716814159292,0.3112033195020747,76,5,Bellevue,WA 98008
260000.0,6.0,2.0,0.1404707668944571,0.00759980625570521,1.0,0,0,3,0.20464601769911503,0.0,77,6,Auburn,WA 98002
755000.0,6.0,2.0,0.1351556567957479,0.0036019672497624765,1.0,0,0,3,0.0995575221238938,0.1825726141078838,52,6,Seattle,WA 98119
264500.0,4.0,2.25,0.12832194381169323,0.010010432385104046,1.0,0,0,4,0.09181415929203537,0.17842323651452283,62,0,Federal Way,WA 98023
587000.0,4.0,2.5,0.16552771450265755,0.005232958885225135,2.0,0,0,3,0.24115044247787612,0.0,92,0,Woodinville,WA 98072
710000.0,3.0,2.0,0.13439635535307518,0.003991318765252706,1.0,0,0,4,0.07743362831858408,0.22199170124481327,28,0,Seattle,WA 98103
485000.0,2.0,2.5,0.08048595292331057,0.0002654669423797016,3.0,0,0,3,0.1150442477876106,0.004149377593360996,108,0,Seattle,WA 98103
749950.0,4.0,2.75,0.20804859529233105,0.03222582387898433,2.0,0,0,4,0.3030973451327434,0.0,83,0,Woodinville,WA 98072
230000.0,3.0,1.75,0.048595292331055424,0.008347771009146967,1.0,0,0,5,0.07079646017699115,0.0,69,0,Covington,WA 98042
742000.0,4.0,2.5,0.1852695520121488,0.009638778665772464,2.0,0,0,3,0.2699115044247788,0.0,97,0,Sammamish,WA 98075
1800000.0,4.0,3.5,0.3105542900531511,0.015196818122543268,1.0,0,0,3,0.24115044247787612,0.3962655601659751,62,5,Medina,WA 98039
530000.0,4.0,2.75,0.14502657555049356,0.0020603960580487714,1.5,0,0,4,0.12942477876106193,0.15352697095435686,30,0,Seattle,WA 98115
495000.0,4.0,2.0,0.1275626423690205,0.0031315784571247602,1.5,0,0,5,0.09292035398230086,0.17427385892116182,41,0,Seattle,WA 98144
469000.0,5.0,2.5,0.1419893697798026,0.006431751709234524,1.0,0,0,3,0.08517699115044247,0.22821576763485477,66,4,Shoreline,WA 98177
799000.0,4.0,3.25,0.2088078967350038,0.004063041412843011,2.0,0,0,3,0.22123893805309733,0.15560165975103735,105,0,Seattle,WA 98115
362000.0,5.0,3.0,0.10933940774487472,0.002200115501406509,2.0,0,0,3,0.1592920353982301,0.0,98,6,Seattle,WA 98118
625000.0,4.0,2.5,0.18602885345482156,0.007237467165930811,2.0,0,0,3,0.27101769911504425,0.0,114,0,Shoreline,WA 98155
620000.0,3.0,1.75,0.08428246013667426,0.0014409731924961346,2.5,0,0,3,0.12278761061946902,0.0,105,0,Kirkland,WA 98033
510000.0,4.0,2.25,0.15793470007593013,0.05742655414594162,2.0,0,0,3,0.23008849557522124,0.0,76,0,Woodinville,WA 98077
519995.0,4.0,3.0,0.16856492027334852,0.0051435384414761825,2.0,0,0,3,0.24557522123893802,0.0,114,0,Renton,WA 98059
784000.0,3.0,3.5,0.2718299164768413,0.10287076882952365,1.5,0,0,3,0.2311946902654867,0.3091286307053942,89,0,Redmond,WA 98053
754950.0,3.0,2.5,0.170083523158694,0.006164421840943386,2.0,0,0,3,0.247787610619469,0.0,114,0,Kirkland,WA 98033
660500.0,5.0,2.5,0.1958997722095672,0.0045287728907021365,1.5,0,0,5,0.1493362831858407,0.2551867219917012,18,0,Seattle,WA 98144
525000.0,4.0,2.5,0.19286256643887623,0.00651372044933773,2.0,0,2,3,0.2809734513274336,0.0,106,0,Maple Valley,WA 98038
395000.0,4.0,1.75,0.0888382687927107,0.004174816967529201,1.0,0,0,5,0.04424778761061946,0.15975103734439833,43,0,Seattle,WA 98126
780000.0,4.0,2.5,0.1791951404707669,0.008982097281991097,2.0,0,2,3,0.2610619469026549,0.0,96,0,Sammamish,WA 98074
285000.0,2.0,1.0,0.032649962034927864,0.005218055477933642,1.0,0,0,3,0.04756637168141593,0.0,54,6,Seattle,WA 98125
559000.0,2.0,1.0,0.06605922551252846,0.005367089550848562,1.0,0,1,4,0.07632743362831859,0.03734439834024896,38,0,Seattle,WA 98126
285000.0,3.0,2.5,0.09794988610478358,0.005239479125915162,2.0,0,0,3,0.1426991150442478,0.0,103,0,Kent,WA 98042
264000.0,3.0,1.75,0.105542900531511,0.00637493246893571,1.0,0,0,4,0.15376106194690264,0.0,66,0,Federal Way,WA 98023
350000.0,3.0,2.5,0.12452543659832954,0.01272378397511131,2.0,0,0,3,0.1814159292035398,0.0,77,6,Vashon,WA 98070
570000.0,2.0,1.75,0.0888382687927107,0.003154865031017717,1.0,0,0,4,0.09070796460176991,0.07261410788381742,8,0,Seattle,WA 98116
675000.0,5.0,2.5,0.18602885345482156,0.06229624247843664,2.0,0,0,3,0.27101769911504425,0.0,79,6,Issaquah,WA 98029
237481.25,3.0,2.0,0.13287775246772968,0.006447586579481734,1.0,0,0,3,0.19358407079646017,0.0,91,0,Renton,WA 98058
412000.0,4.0,3.5,0.2270311313591496,0.008503325322751915,2.0,0,0,3,0.23008849557522124,0.1887966804979253,90,6,Federal Way,WA 98023
397990.0,3.0,1.0,0.06150341685649203,0.010454740214981651,1.0,0,0,4,0.08960176991150443,0.0,48,0,Seattle,WA 98177
547500.0,3.0,3.5,0.09719058466211086,0.00151269584008644,3.0,0,0,3,0.1415929203539823,0.0,110,0,Seattle,WA 98103
375900.0,6.0,1.5,0.16552771450265755,0.030833286760185548,1.0,0,0,4,0.15265486725663716,0.16597510373443983,58,4,Federal Way,WA 98023
960000.0,5.0,4.0,0.25436598329536825,0.013563963561169174,2.0,0,0,3,0.37057522123893805,0.0,105,0,Sammamish,WA 98075
350000.0,4.0,1.0,0.06074411541381929,0.0069943553344883475,1.5,0,0,3,0.08849557522123894,0.0,59,5,Seattle,WA 98125
664950.0,5.0,3.0,0.214123006833713,0.006001415823692692,1.0,0,2,3,0.16814159292035397,0.2697095435684647,113,2,Seattle,WA 98178
429900.0,4.0,2.5,0.17236142748671224,0.007439594627321672,2.0,0,0,3,0.2511061946902655,0.0,87,6,Renton,WA 98058
989000.0,5.0,4.5,0.27790432801822323,0.011956258499599472,2.0,0,0,3,0.40486725663716816,0.0,100,0,Sammamish,WA 98075
154950.0,4.0,1.0,0.09339407744874714,0.008890813912330707,1.0,0,0,4,0.13606194690265486,0.0,66,0,Auburn,WA 98002
279950.0,3.0,2.0,0.10478359908883828,0.008487490452504704,1.0,0,0,3,0.1084070796460177,0.08298755186721991,61,6,Des Moines,WA 98198
225000.0,3.0,1.75,0.07289293849658315,0.011609754280072283,1.0,0,0,3,0.10619469026548672,0.0,68,5,Federal Way,WA 98003
650000.0,4.0,2.75,0.11693242217160213,0.014804672218185884,1.0,0,0,4,0.11615044247787609,0.1016597510373444,40,6,Seattle,WA 98117
258000.0,4.0,1.75,0.10326499620349278,0.007155498425827605,1.0,0,0,3,0.09513274336283184,0.10373443983402489,77,6,Federal Way,WA 98023
312000.0,4.0,2.0,0.07061503416856493,0.005976266323888299,1.0,0,0,3,0.10287610619469026,0.0,50,6,Seattle,WA 98146
296500.0,3.0,2.75,0.1366742596810934,0.0067642839844259395,1.0,0,0,4,0.11172566371681414,0.16390041493775934,78,6,Kent,WA 98032
250000.0,2.0,1.5,0.054517843583902804,0.0006725162540285772,2.0,0,0,3,0.07942477876106194,0.0,83,6,Kirkland,WA 98034
625000.0,3.0,2.5,0.16932422171602127,0.008806050783360346,1.0,0,0,3,0.24668141592920353,0.0,84,0,Sammamish,WA 98074
339000.0,2.0,1.0,0.04403948367501898,0.006814582984034725,1.0,0,0,4,0.06415929203539822,0.0,41,5,Seattle,WA 98108
360000.0,3.0,1.0,0.051632498101746395,0.007980774604593977,1.5,0,0,3,0.0752212389380531,0.0,54,6,Seattle,WA 98125
537000.0,3.0,3.0,0.1548974943052392,0.006372138080068555,2.0,0,2,3,0.22566371681415928,0.0,42,5,Lake Forest Park,WA 98155
540000.0,4.0,2.5,0.1070615034168565,0.0032889956966411444,2.0,0,0,3,0.15597345132743362,0.0,94,0,Issaquah,WA 98029
690000.0,4.0,2.5,0.17463933181473046,0.011946012407086572,2.0,0,0,4,0.25442477876106195,0.0,89,0,Issaquah,WA 98029
525000.0,5.0,3.0,0.15793470007593013,0.0036820730639542465,2.0,0,0,3,0.23008849557522124,0.0,94,0,Seattle,WA 98117
319950.0,2.0,1.0,0.04176157934700076,0.007175059147897688,1.0,0,0,3,0.06084070796460176,0.0,39,4,Seattle,WA 98146
